ref	Subject	Data_source	Year	Site	Coordinates	Climat_Koppen	rainfall_type	Study_type	Crop	CT_type	CA_type1	Herbicide_on_CA	Altitude	Soil_NRCS	Texture	Initial_soil_C	Actual_rainfall	Average_rainfall	Average_Temp	Legume_rotation	Legume_intercropping	Years_CA	Initial_mulch	Mulch_type	Applied_N_CT	Applied_P_CT	Applied_N_CA	Applied_P_CA	Id	Grain_yield_CT	Grain_yield_CA	CA_type	n	CTstdev	lsd	cv	CT_SEM	CT_SED	poidsv	poidsn	logratio	Id1	Applied_N	Applied_P	ordre
17	46	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	0	no mulch	0	30	0	30	10	1240	1620	NT-M-IR	3	276,25	450		159,49	225,56	0,1512	0,6567	0,116093	17-10	0	30	133
17	47	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	2	0	no mulch	60	30	60	30	11	2010	2290	NT-M-IR	3	306,95			177,22	250,63	0,2883	0,6567	0,056639	17-11	60	30	134
17	47	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	0	no mulch	60	30	60	30	12	1810	2090	NT-M-IR	3	276,25			159,49	225,56	0,2920	0,6567	0,062468	17-12	60	30	135
17	48	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	2	0	no mulch	120	30	120	30	13	2590	2630	NT-M-IR	3	306,95			177,22	250,63	0,4303	0,6567	0,006656	17-13	120	30	136
17	48	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	0	no mulch	120	30	120	30	14	2370	2420	NT-M-IR	3	276,25			159,49	225,56	0,4472	0,6567	0,009067	17-14	120	30	137
17	49	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	2	0	no mulch	240	30	240	30	15	1730	1920	NT-M-IR	3	306,95			177,22	250,63	0,2087	0,6567	0,045255	17-15	240	30	138
17	49	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	0	no mulch	240	30	240	30	16	1520	1710	NT-M-IR	3	276,25			159,49	225,56	0,2013	0,6567	0,051153	17-16	240	30	139
17	50	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	1	4000	gramineae	0	30	0	30	01	3740	4660	NT+M-IR	3	214,87	350		124,05	175,44	2,1935	0,6567	0,095514	17-01	0	30	140
17	50	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	3	4000	gramineae	0	30	0	30	02	3580	4530	NT+M-IR	3	300,8	490		173,67	245,61	1,0379	0,6567	0,102215	17-02	0	30	141
17	51	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	1	4000	gramineae	60	30	60	30	03	3920	4810	NT+M-IR	3	214,87			124,05	175,44	2,3807	0,6567	0,088859	17-03	60	30	142
17	51	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	3	4000	gramineae	60	30	60	30	04	4070	5000	NT+M-IR	3	300,8			173,67	245,61	1,3108	0,6567	0,089376	17-04	60	30	143
17	52	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	1	4000	gramineae	120	30	120	30	05	4720	5060	NT+M-IR	3	214,87			124,05	175,44	3,0715	0,6567	0,030209	17-05	120	30	144
17	52	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	3	4000	gramineae	120	30	120	30	06	4300	5470	NT+M-IR	3	300,8			173,67	245,61	1,5035	0,6567	0,104519	17-06	120	30	145
17	53	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	1	4000	gramineae	240	30	240	30	07	4130	4210	NT+M-IR	3	214,87			124,05	175,44	2,2411	0,6567	0,008332	17-07	240	30	146
17	53	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	1083	26,8	N	N	3	4000	gramineae	240	30	240	30	08	3810	5250	NT+M-IR	3	300,8			173,67	245,61	1,2509	0,6567	0,139234	17-08	240	30	147
17	54	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	2	4000	gramineae	0	30	0	30	09	1450	2140	NT+M-IR	3	306,95	500		177,22	250,63	0,1821	0,6567	0,169046	17-09	0	30	148
17	54	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	4000	gramineae	0	30	0	30	10	1240	2850	NT+M-IR	3	276,25	450		159,49	225,56	0,2017	0,6567	0,361423	17-10	0	30	149
17	55	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	2	4000	gramineae	60	30	60	30	11	2010	2510	NT+M-IR	3	306,95			177,22	250,63	0,3110	0,6567	0,096478	17-11	60	30	150
17	55	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	4000	gramineae	60	30	60	30	12	1810	3320	NT+M-IR	3	276,25			159,49	225,56	0,3939	0,6567	0,263460	17-12	60	30	151
17	56	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	2	4000	gramineae	120	30	120	30	13	2590	2990	NT+M-IR	3	306,95			177,22	250,63	0,4842	0,6567	0,062371	17-13	120	30	152
17	56	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	4000	gramineae	120	30	120	30	14	2370	3700	NT+M-IR	3	276,25			159,49	225,56	0,6213	0,6567	0,193453	17-14	120	30	153
17	57	Mbagwu (1990)	1983	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	2	4000	gramineae	240	30	240	30	15	1730	2610	NT+M-IR	3	306,95			177,22	250,63	0,2627	0,6567	0,178594	17-15	240	30	154
17	57	Mbagwu (1990)	1984	University Farm, Nsukka, Nigeria	06°52' N, 07°24' E	Aw	bimodal	on-station	maize	plow	no-tillage	Y	400	Sandy clay loam	Coarse texture	7,70	?	742	26,8	N	N	4	4000	gramineae	240	30	240	30	16	1520	3320	NT+M-IR	3	276,25			159,49	225,56	0,2979	0,6567	0,339294	17-16	240	30	155
