authors,doi,C_product,T_product,T_product_simple,C_product_simple,out_subindicator,T_out_sample_size,C_out_mean,C_out_sd,T_out_mean,T_out_sd,T_out_cv,C_out_cv,has_sd,T_out_cv_average,C_out_cv_average,T_out_cv_filled,C_out_cv_filled,lnRR_all_cases,var_all_cases,lnRR_missing_cases,var_missing_cases
Mukhongo,10.3389/fpls.2017.00219,Sweet Potato,Sweet Potato,Sweet Potato,Sweet Potato,Biomass Yield,4,39.1,NA,39.9,NA,NA,NA,FALSE,0.1302713855963896,0.17987134502923977,0.1302713855963896,0.17987134502923977,0.022176740261675668,0.01237279505346345,0.022176740261675668,0.01237279505346345
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,3.6,NA,36.2,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,2.33779748707611,1.4955337617451556,2.33779748707611,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,3.6,NA,4.26,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.1980075285256633,1.4955337617451556,0.1980075285256633,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,3.6,NA,4.33,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.21430591025878268,1.4955337617451556,0.21430591025878268,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,3.6,NA,4,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.1350327293642749,1.4955337617451556,0.1350327293642749,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,3.6,NA,4.96,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.35014410898122034,1.4955337617451556,0.35014410898122034,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,54.4,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.2859886268800097,1.4955337617451556,0.2859886268800097,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,57.4,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.33966877634363346,1.4955337617451556,0.33966877634363346,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,72.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.5745893948488631,1.4955337617451556,0.5745893948488631,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,55.1,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.29877418917698156,1.4955337617451556,0.29877418917698156,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,79.9,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.6704003257903419,1.4955337617451556,0.6704003257903419,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,63.1,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.43434524256528023,1.4955337617451556,0.43434524256528023,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,62.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.4263897511241657,1.4955337617451556,0.4263897511241657,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,58.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.3603591696010797,1.4955337617451556,0.3603591696010797,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,42.1,NA,78.9,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.6578057008699414,1.4955337617451556,0.6578057008699414,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,54.4,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.144472569624908,1.4955337617451556,0.144472569624908,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,57.4,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.1981527190885318,1.4955337617451556,0.1981527190885318,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,72.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.4330733375937613,1.4955337617451556,0.4330733375937613,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,55.1,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.15725813192187982,1.4955337617451556,0.15725813192187982,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,79.9,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.5288842685352402,1.4955337617451556,0.5288842685352402,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,63.1,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.29282918531017854,1.4955337617451556,0.29282918531017854,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,62.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.28487369386906397,1.4955337617451556,0.28487369386906397,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,58.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.21884311234597792,1.4955337617451556,0.21884311234597792,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,48.5,NA,78.9,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.5162896436148398,1.4955337617451556,0.5162896436148398,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,195.1,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.2806205963739844,1.4955337617451556,0.2806205963739844,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,231.7,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.4525517801832494,1.4955337617451556,0.4525517801832494,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,339.4,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.8342877015450448,1.4955337617451556,0.8342877015450448,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,246.3,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.5136586538714112,1.4955337617451556,0.5136586538714112,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,350.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.8667543212320531,1.4955337617451556,0.8667543212320531,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,265.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.5890997663471979,1.4955337617451556,0.5890997663471979,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,273.2,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.617312476441554,1.4955337617451556,0.617312476441554,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,249.9,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.5281691865858256,1.4955337617451556,0.5281691865858256,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,151.8,NA,359.5,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.8918225259060204,1.4955337617451556,0.8918225259060204,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,195.1,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.13897007931095773,1.4955337617451556,0.13897007931095773,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,231.7,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.3109012631202226,1.4955337617451556,0.3109012631202226,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,339.4,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.692637184482018,1.4955337617451556,0.692637184482018,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,246.3,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.3720081368083844,1.4955337617451556,0.3720081368083844,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,350.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.7251038041690263,1.4955337617451556,0.7251038041690263,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,265.6,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.447449249284171,1.4955337617451556,0.447449249284171,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,273.2,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.4756619593785271,1.4955337617451556,0.4756619593785271,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,249.9,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.38651866952279884,1.4955337617451556,0.38651866952279884,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,174.9,NA,359.5,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.7501720088429935,1.4955337617451556,0.7501720088429935,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.31999999999999,NA,81,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,2.5804021602201233,1.4955337617451556,2.5804021602201233,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.31999999999999,NA,4.26,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,-0.3647778341710369,1.4955337617451556,-0.3647778341710369,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.31999999999999,NA,7.52,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.20351914350943257,1.4955337617451556,0.20351914350943257,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.31999999999999,NA,3.91999999999999,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,-0.44795534064994724,1.4955337617451556,-0.44795534064994724,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.31999999999999,NA,7.28,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.1710838677562788,1.4955337617451556,0.1710838677562788,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.64,NA,60,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,2.230904812440207,1.4955337617451556,2.230904812440207,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.64,NA,6.65,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.031177104885868875,1.4955337617451556,0.031177104885868875,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.64,NA,9.77,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.41587671627279754,1.4955337617451556,0.41587671627279754,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.64,NA,8.07999999999999,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.22595212275110885,1.4955337617451556,0.22595212275110885,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,6.64,NA,6.95999999999999,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.07673972456443304,1.4955337617451556,0.07673972456443304,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,5.35999999999999,NA,67.8,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,2.5672704335700898,1.4955337617451556,2.5672704335700898,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,5.35999999999999,NA,5.35,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.027804799531654985,1.4955337617451556,0.027804799531654985,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,5.35999999999999,NA,5.57,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.06810329256293256,1.4955337617451556,0.06810329256293256,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,5.35999999999999,NA,4.32,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,-0.18603635912024105,1.4955337617451556,-0.18603635912024105,1.4955337617451556
Okoth,NA,Soybean,Soybean,Soybean,Soybean,Biomass Yield,3,5.35999999999999,NA,6.47999999999999,NA,NA,NA,FALSE,1.284260421261238,1.3517981032154114,1.284260421261238,1.3517981032154114,0.21942874898792158,1.4955337617451556,0.21942874898792158,1.4955337617451556
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,5.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,8.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,8.1,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,5.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,8.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3,NA,8.1,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.5,NA,12,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.5,NA,16.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.5,NA,9,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.5,NA,13.4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.2,NA,12,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.2,NA,16.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.2,NA,9,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.2,NA,13.4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,9.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,6.9,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,8.3,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,9.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,6.9,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Tomato,Tomato,Tomato,Tomato,Biomass Yield,4,3.1,NA,8.3,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,11,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,16.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,12,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,14.8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,11,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,16.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,12,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Masaka,10.1007/s40093-016-0123-9,Rape or Canola (Leaf),Rape or Canola (Leaf),Rape,Rape,Biomass Yield,4,10.1,NA,14.8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Torgbo,10.15414/jmbfs.2018.7.6.555-561,Lettuce,Lettuce,Lettuce,Lettuce,Biomass Yield,4,375.65,NA,2071.74,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Torgbo,10.15414/jmbfs.2018.7.6.555-561,Lettuce,Lettuce,Lettuce,Lettuce,Biomass Yield,4,375.65,NA,489.48,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Rotich,NA,Fodder (Natural Vegetation),Fodder (Natural Vegetation),Fodder (Natural Vegetation),Fodder (Natural Vegetation),Biomass Yield,NA,2500,NA,7083.3333,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,9.33,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.09821480889834751,0.18012570000722844,0.09821480889834751,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,9.61,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.1277840170212962,0.18012570000722844,0.1277840170212962,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,9.1,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.07325420756189951,0.18012570000722844,0.07325420756189951,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,9.3,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.09499419419830549,0.18012570000722844,0.09499419419830549,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,8.5,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.005045957535365908,0.18012570000722844,0.005045957535365908,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,10.1,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.17751521788630886,0.18012570000722844,0.17751521788630886,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,9.13,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.07654548864597228,0.18012570000722844,0.07654548864597228,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,8.9,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.05103107077718934,0.18012570000722844,0.05103107077718934,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,8.7,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.028302819699633143,0.18012570000722844,0.028302819699633143,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,10.4,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.20678560018642217,0.18012570000722844,0.20678560018642217,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,9.73,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.1401936902370089,0.18012570000722844,0.1401936902370089,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,8.93,NA,8.8,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,0.039731515523256045,0.18012570000722844,0.039731515523256045,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,11.4,NA,9.33,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,-0.14598215161369454,0.18012570000722844,-0.14598215161369454,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,11.4,NA,9.61,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,-0.11641294349074593,0.18012570000722844,-0.11641294349074593,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,11.4,NA,9.1,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,-0.17094275295014272,0.18012570000722844,-0.17094275295014272,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,11.4,NA,9.3,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,-0.14920276631373677,0.18012570000722844,-0.14920276631373677,0.18012570000722844
Kega,10.3923/je.2013.103.109,Rice,Rice,Rice,Rice,Biomass Yield,3,11.4,NA,8.5,NA,NA,NA,FALSE,0.3028711090194612,0.6466127451911964,0.3028711090194612,0.6466127451911964,-0.23915100297667627,0.18012570000722844,-0.23915100297667627,0.18012570000722844
